rest_id,rest_name,locality,cuisines,cost_for_two,ratings,votes
17115212,Westy's Pub,Deer Park/Madeira,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.5,8
17117184,Crosley's Bar & Grill,St Bernard/Elmwood Place,"['Burger', 'Bar Food', 'Chili']",Inexpensive,2.9,4
17117013,The Liberty Inn,West Chester,"['Pizza', 'Sandwich']",Inexpensive,3.0,7
18155528,Taste of Belgium - Rookwood,Norwood,['Belgian'],Pricey,3.0,4
17117678,Jade Kitchen,Blue Ash,['Chinese'],Inexpensive,3.3,4
17116130,The Tea Parlor,West Chester,"['British', 'Tea']",Moderately_priced,3.4,7
17116274,Country Barrel,Okeana,['Diner'],Inexpensive,3.4,8
17113955,Mustang Sally's Bar & Grill,Hamilton,['Bar Food'],Inexpensive,3.5,7
17115458,China Dragon,Blanchester,['Chinese'],Inexpensive,3.6,6
17113642,Long John Silver's,Cheviot/Westwood,['Fast Food'],Inexpensive,3.3,6
17117938,Servatii Pastry Shop,Mason,['Sandwich'],Inexpensive,2.9,4
17116163,O'Neals Tavern,Anderson Township,['Pizza'],Inexpensive,3.4,7
17116992,Marco's Pizza,Oakley/Pleasant Ridge,['Pizza'],Inexpensive,3.5,8
17117354,Buona Vita Pizzeria,Covington,"['Pizza', 'Sandwich']",Moderately_priced,3.4,7
17114562,Sbarro,Deer Park/Madeira,['Fast Food'],Inexpensive,3.2,9
17116114,Below Zero Lounge,Over-the-Rhine/Mount Auburn,['Bar Food'],Inexpensive,3.3,8
17116149,Cielito Lindo,Florence,['Mexican'],Inexpensive,3.3,3
17116066,Piazza Discepoli,Springdale,[],Pricey,3.3,6
17116942,First Watch,Downtown,['Breakfast'],Inexpensive,3.2,6
17113947,Mt Healthy Dairy Bar,College Hill/Mt Healthy,['Desserts'],Inexpensive,3.7,8
17117404,Jus Smokin Hillbilly BBQ,Maineville,['BBQ'],Inexpensive,3.2,5
17114555,Sarku Japan,Florence,"['Fast Food', 'Japanese']",Moderately_priced,3.3,3
17114729,Snowie,Anderson Township,['Desserts'],Inexpensive,3.3,7
17116683,Servatii Pastry Shop,Downtown,"['Coffee and Tea', 'Sandwich']",Inexpensive,3.1,9
17116944,Mom's Restaurant,Lebanon,"['Beverages', 'Diner', 'Sandwich']",Inexpensive,3.4,7
17117022,Taquiera la Preferida,Hamilton,['Mexican'],Moderately_priced,3.1,5
17117350,The Thirsty Turtle,Fairfield,"['American', 'BBQ', 'Burger']",Inexpensive,2.9,2
17117442,Izzy's,Crescent Springs/Fort Wright,"['Burger', 'German', 'Sandwich']",Inexpensive,3.1,5
17117498,Mama Mimi's Take 'N Bake Pizza,Deer Park/Madeira,['Pizza'],Moderately_priced,3.1,1
16960110,Denny's,Independence,"['American', 'Diner']",Inexpensive,2.9,7
17113930,Morning Star Coffee Creations,Symmes,"['Coffee and Tea', 'Beverages', 'Tea']",Inexpensive,3.6,7
17115792,Woody's One Up Bar,Oxford,['Bar Food'],Inexpensive,3.4,6
17117675,Mughal Grill,West Chester,"['Indian', 'Pakistani']",Moderately_priced,3.4,5
17114417,Red's Deli,Price Hill/Fairmount,['Sandwich'],Inexpensive,3.4,6
17117135,Sandtrap Grill at the Blue Ash Golf Course,Blue Ash,"['Bar Food', 'Sandwich', 'Healthy Food']",Inexpensive,3.2,3
17117829,El Nopal,Florence,['Mexican'],Inexpensive,3.1,4
18317550,Fortune Noodle House,Clifton/Avondale,['Chinese'],Inexpensive,3.0,4
17114507,Ross Bakery,Hamilton,[],Inexpensive,3.8,6
17115527,Rax Roast Beef,Georgetown,"['Fast Food', 'Sandwich']",Inexpensive,3.1,3
17117235,Snappy Tomato Pizza Co,Cheviot/Westwood,"['Italian', 'Pizza', 'Sandwich']",Inexpensive,3.0,5
17114086,Panda King,West Chester,['Chinese'],Inexpensive,3.3,8
17115738,Landing Restaurant & Marina,New Richmond,['Seafood'],Moderately_priced,3.2,6
17116817,Currito,Norwood,"['Fast Food', 'Beverages', 'Tex-Mex']",Inexpensive,3.5,6
17117769,Stadium Bar and Grill (Belterra),East End/Mount Washington,['American'],Moderately_priced,3.1,6
17112920,Victory Lane Pizza,West Chester,['Pizza'],Moderately_priced,3.3,5
17113468,Bourbon Street Grille,Deer Park/Madeira,"['Asian', 'Chinese']",Inexpensive,2.6,6
17839686,Nittha Siam Kitchen,Cold Spring/Alexandria,['Thai'],Moderately_priced,3.0,7
17112463,Cheviot Sports Tavern,Cheviot/Westwood,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.4,6
17115291,Zappz Bar and Grill,Loveland,['Bar Food'],Inexpensive,2.6,4
17112856,Dunlap Cafe,Over-the-Rhine/Mount Auburn,"['Burger', 'Diner', 'Bar Food']",Inexpensive,3.3,4
17112513,China Inn,Hamilton,"['Asian', 'Chinese']",Moderately_priced,3.8,6
17115485,Cleves Drive Inn,Cleves,['Southern'],Inexpensive,3.6,7
17112594,Coach House Tavern & Grille,Hamilton,['Bar Food'],Inexpensive,3.4,5
17112703,Dari Crest,Covington,['Desserts'],Inexpensive,3.2,5
17112849,Duck Creek Country Club,Cold Spring/Alexandria,['American'],Inexpensive,3.3,6
17112698,Dana Gardens,Norwood,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.7,8
17112863,Eat-n-Treat,Monfort Heights/White Oak,['Desserts'],Inexpensive,3.3,7
17113975,Green Lantern Cafe,Covington,"['American', 'Burger', 'Sandwich']",Inexpensive,3.5,5
17116937,Marco's Pizza,Landen,['Pizza'],Inexpensive,3.2,5
17115509,Chilo Dairy Bar,Felicity,"['Desserts', 'BBQ', 'Cafe']",Inexpensive,3.3,5
17115607,Cassano's Pizza King,Middletown,['Pizza'],Inexpensive,3.5,7
17116328,Shortnecks,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.5,6
17116356,United Dairy Farmers,Deer Park/Madeira,['Desserts'],Inexpensive,3.2,5
17116288,Sports Depot,Cheviot/Westwood,['Bar Food'],Inexpensive,3.4,6
17117005,Bambooz Bar & Grill,Covington,"['Pizza', 'Bar Food']",Inexpensive,2.7,4
17117502,Graeter's Ice Cream,Over-the-Rhine/Mount Auburn,"['Desserts', 'Ice Cream']",Inexpensive,3.2,6
17117396,Mimi's Gourmet Eggrolls & Curry Bowls,Over-the-Rhine/Mount Auburn,"['Asian', 'Thai', 'Vegetarian']",Inexpensive,3.1,5
17117584,Arby's,Milford,['Fast Food'],Inexpensive,2.9,4
17117894,Ei8ht Ball,Campbell County,[],Inexpensive,2.9,6
16959340,Bob Evans,Independence,"['American', 'Breakfast']",Inexpensive,3.1,8
17112052,Aynies Deli,Deer Park/Madeira,['Sandwich'],Inexpensive,3.4,5
17112753,Dippin' Dot,Florence,['Desserts'],Inexpensive,2.9,5
17117532,Trailside Cafe,Loveland,"['Sandwich', 'Healthy Food']",Inexpensive,2.8,4
17116888,The Coffee Garden Cafe at Hyde Park Floral,Hyde Park/Mount Lookout,['Coffee and Tea'],Inexpensive,3.1,3
17117975,Mix Wok,West Chester,['Chinese'],Inexpensive,3.0,4
17115495,Shamrock,Cleves,"['American', 'Burger', 'Pizza']",Inexpensive,3.2,4
17117035,House of Tang,Burlington,['Chinese'],Inexpensive,3.4,6
17117878,Off the Vine Juice Bar,Over-the-Rhine/Mount Auburn,"['Beverages', 'Vegetarian']",Inexpensive,3.2,5
17116913,Plain Folk Cafe,Goshen,"['Sandwich', 'Healthy Food']",Inexpensive,3.6,6
17116159,Jens Bar & Grill,West Chester,"['American', 'Burger', 'Italian']",Inexpensive,3.4,6
17115732,Dee's Dairy Bar & Drive In,New Richmond,['Desserts'],Inexpensive,3.4,6
17116089,Dave & Phil's Grill,West Chester,"['American', 'Sandwich']",Inexpensive,3.1,3
17116547,The Gathering Place,Goshen,['American'],Inexpensive,3.2,4
17114037,Morgan's Old Roadhouse,Delhi,"['American', 'Bar Food', 'Sandwich']",Inexpensive,3.5,4
18204199,Tela,Springdale,['American'],Pricey,3.1,4
17116039,New Europe Restaurant,Symmes,"['Greek', 'Mediterranean', 'Eastern European']",Inexpensive,2.7,6
17112059,Back Door Saloon,Greenhills,['Bar Food'],Inexpensive,3.1,4
17116770,Sweet William's Bakery,Fairfax,[],Inexpensive,3.3,2
17117981,El Rancho Nuevo,Landen,['Mexican'],Inexpensive,2.9,4
17117980,Myrtle's Punch House,Walnut Hills/Mount Adams,['Bar Food'],Moderately_priced,3.3,7
17112824,Sneaky Pete's,Fairfield,['American'],Inexpensive,3.0,4
17117155,Holzman Meats,Montgomery,"['Sandwich', 'Healthy Food']",Inexpensive,3.5,5
17116580,Chatters Bar and Grill,Springdale,"['Burger', 'Bar Food', 'Sandwich']",Moderately_priced,3.4,4
17112464,Cobblestone Tavern,Fairfield,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.2,6
17117367,Petra Cuisine,Campbell County,"['Greek', 'Mediterranean', 'Turkish']",Inexpensive,3.2,6
17116074,Ryan's Eatery & Pub,Norwood,"['American', 'Bar Food', 'Sandwich']",Inexpensive,3.2,6
17117037,Comets Pizza,Mason,"['Pizza', 'Sandwich', 'Healthy Food']",Inexpensive,3.1,6
17117327,Max & Erma's,Erlanger,"['Burger', 'Bar Food', 'Sandwich']",Moderately_priced,2.9,4
17114362,Pub,Lebanon,"['American', 'Pizza', 'Bar Food']",Inexpensive,3.3,5
17114248,Piece of Cake Pastry Shop,Cheviot/Westwood,[],Inexpensive,2.9,4
17115009,Tim Hortons,West Chester,"['Coffee and Tea', 'Diner']",Inexpensive,3.3,5
17114851,Subway,Maineville,['Fast Food'],Inexpensive,3.2,5
17115704,Chubby's Pizza of Morrow,Morrow,['Pizza'],Inexpensive,3.5,6
17116258,Twin Bistro,Covington,"['American', 'Coffee and Tea', 'Diner']",Inexpensive,3.3,2
17116355,United Dairy Farmers,Hyde Park/Mount Lookout,['Desserts'],Inexpensive,3.5,6
17116649,United Dairy Farmers,Campbell County,"['Coffee and Tea', 'Desserts']",Inexpensive,3.1,3
17116430,Dolce Vita,Campbell County,['Desserts'],Inexpensive,3.5,6
17116873,Joseph-Beth Cafe,Crestview Hills,"['Coffee and Tea', 'Sandwich']",Inexpensive,2.9,5
17117029,The Creamery of West Chester,West Chester,['Desserts'],Inexpensive,3.2,4
17117085,Sweet Frog Frozen Yogurt,Crescent Springs/Fort Wright,"['Frozen Yogurt', 'Ice Cream']",Inexpensive,3.3,5
17117588,Blue Ash Café,Blue Ash,"['Sandwich', 'Healthy Food']",Inexpensive,3.0,4
17117737,Tsunami Sushi and Hibachi Bar,Erlanger,"['Japanese', 'Sushi']",Moderately_priced,2.6,5
17117826,Einstein Bros. Bagels,Clifton/Avondale,"['Breakfast', 'Sandwich']",Inexpensive,3.1,4
17756545,Sushi Kingdom,Symmes,['Sushi'],Moderately_priced,3.0,6
17838475,Santo Graal,Downtown,"['Italian', 'Pizza']",Moderately_priced,2.8,3
17111861,1132 Bar,Over-the-Rhine/Mount Auburn,['Bar Food'],Inexpensive,3.0,6
17112402,Captain D's Seafood,Norwood,"['Fast Food', 'Seafood']",Inexpensive,3.2,5
17112310,Burger King,Covington,['Fast Food'],Inexpensive,2.8,6
17113701,Madison's Market,Over-the-Rhine/Mount Auburn,"['Desserts', 'Italian']",Inexpensive,3.3,6
17113693,M M Mulligan's,Covington,['American'],Moderately_priced,2.6,5
17113943,Mrs. Teapots,Campbell County,"['American', 'Diner']",Inexpensive,3.4,5
17784440,Mi Ranchito,Sharonville,['Mexican'],Moderately_priced,2.9,5
17115476,Ron's Pizza,Camden,"['Pizza', 'Sandwich', 'Healthy Food']",Inexpensive,3.4,6
17116853,The Oak Leaf at Aston Oaks,North Bend,"['Pizza', 'Bar Food', 'Steak']",Moderately_priced,3.2,4
17116568,Noble Roman's Pizza,Covington,"['Pizza', 'Sandwich']",Inexpensive,3.2,4
17117662,The Chili Hut,Downtown,"['Fast Food', 'Chili']",Inexpensive,3.1,3
17843405,Pies & Pints,West Chester,['Pizza'],Pricey,3.0,5
17115359,Cascades Restaurant,Blue Ash,"['American', 'Breakfast', 'Steak']",Pricey,2.6,4
17115746,Regina Bakery,North Bend,['Coffee and Tea'],Inexpensive,3.3,5
17116070,Madeira Choice Meats,Deer Park/Madeira,['Sandwich'],Inexpensive,3.7,4
17111894,Al's Bar,Sharonville,['Bar Food'],Inexpensive,3.3,4
17115602,Buck's 24 Hr Diner,Middletown,"['American', 'Pizza', 'Sandwich']",Inexpensive,3.4,4
17115550,Decanter Lounge & Sports Bar,Harrison,['Bar Food'],Inexpensive,2.9,3
17114767,Stanley's Pub,East End/Mount Washington,['Bar Food'],Inexpensive,3.2,5
17115306,McLevy's Pub,Montgomery,['Bar Food'],Inexpensive,3.1,4
17117059,Diamond Club Lounge,Downtown,"['American', 'International']",Priciest,3.3,4
17117887,Listermann Brewing Company,Norwood,[],Inexpensive,3.2,4
17115245,White Oak Delicatessen,Monfort Heights/White Oak,"['Coffee and Tea', 'Desserts', 'Sandwich']",Inexpensive,3.4,3
17117958,Lima Limon,Florence,['Peruvian'],Moderately_priced,3.4,4
17822871,Strong's Brick Oven Pizzeria,Hebron,['Pizza'],Moderately_priced,3.2,5
17112233,Brewer's Coffee Shop,Hamilton,"['Breakfast', 'Coffee and Tea', 'Diner']",Inexpensive,3.4,5
17112719,Deer Park Inn,Deer Park/Madeira,"['Burger', 'Sandwich']",Inexpensive,2.6,5
17115876,Flintlocks At The Crossroads,California,"['American', 'Burger']",Inexpensive,3.1,5
17116192,United Dairy Farmers,Oakley/Pleasant Ridge,['Desserts'],Inexpensive,3.3,5
17116671,Riverside Marina Bar and Grill,East End/Mount Washington,"['Burger', 'Bar Food', 'Seafood']",Inexpensive,3.2,6
17117158,Fort Thomas Coffee,Campbell County,['Coffee and Tea'],Inexpensive,3.5,5
17117868,Fresh Healthy Café,Deer Park/Madeira,"['Sandwich', 'Beverages', 'Healthy Food']",Inexpensive,2.8,2
17112371,Café at the Vineyard,Springdale,"['American', 'Sandwich']",Inexpensive,3.4,6
17112108,Bee's Buffet,Fairfield,[],Inexpensive,3.6,5
17115617,Dragon Express,Middletown,['Chinese'],Inexpensive,3.2,3
17116473,eBar @ Nordstrom,Deer Park/Madeira,"['Coffee and Tea', 'Tea']",Inexpensive,3.2,4
17116560,City Brew Coffee,Cold Spring/Alexandria,['Coffee and Tea'],Inexpensive,3.3,4
17116643,Riverwalk Sports Cafe,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.1,5
17116828,Hot Head Burritos,Middletown,"['Fast Food', 'Southwestern', 'Tex-Mex']",Inexpensive,3.1,5
17116839,Denny's,Walton,"['American', 'Diner']",Inexpensive,3.2,4
17117003,Gina's Kozy Cafe,New Richmond,"['American', 'Breakfast', 'Diner']",Inexpensive,3.2,3
17117188,La Cazuela Mexican Grill & Bar,Milford,"['Mexican', 'Tex-Mex']",Moderately_priced,3.2,4
17117254,SOHI Grilled Sandwiches,Oxford,"['Burger', 'Sandwich', 'Healthy Food']",Inexpensive,3.4,5
17117644,Gold Top Dairy Bar,Monfort Heights/White Oak,['Desserts'],Inexpensive,2.9,4
17112061,Backstage Cafe,Covington,['American'],Inexpensive,3.3,3
17113982,New China Gourmet,College Hill/Mt Healthy,['Chinese'],Inexpensive,3.2,4
17117452,Top Ten Sports Bar,Cold Spring/Alexandria,['Bar Food'],Inexpensive,2.9,3
17116461,Pebblecreek Pub,Colerain Township,"['American', 'Sandwich', 'Healthy Food']",Inexpensive,3.2,3
17114742,Southerby's Bar,Mariemont,"['American', 'Bar Food']",Moderately_priced,3.3,3
17117831,Pizzeria Vitale,West Chester,"['Italian', 'Pizza', 'Sandwich']",Moderately_priced,3.1,3
17115100,Vine Street Kafe,Downtown,"['Breakfast', 'Burger']",Inexpensive,3.5,3
17117940,Murphy's Landing,Middletown,['American'],Pricey,2.7,3
17117471,Lana's Family Restaurant,Campbell County,"['American', 'Diner']",Inexpensive,3.0,4
17113333,Irene's Little Bar,Crescent Springs/Fort Wright,['American'],Inexpensive,3.3,5
17112676,Curnayn's Tavern,Delhi,['Bar Food'],Inexpensive,3.2,3
17115037,Township Fields & Tavern,Milford,"['Burger', 'Bar Food', 'Chili']",Inexpensive,3.2,3
17115318,Just One More Bar,College Hill/Mt Healthy,['Pizza'],Inexpensive,2.6,5
17117115,The Wine Merchant,Oakley/Pleasant Ridge,[],Pricey,3.1,5
17117789,Buffalo Wings & Rings,Crestview Hills,"['Burger', 'Sandwich']",Inexpensive,3.3,5
17116938,Marco's Pizza,Crescent Springs/Fort Wright,['Pizza'],Inexpensive,3.2,4
17114441,Red's Hamburgers,Hamilton,"['Burger', 'Diner']",Inexpensive,3.3,5
17115472,Depot Dairy Bar & Restaurant,Camden,['Desserts'],Inexpensive,3.3,5
17116575,Wolfgang Puck Express,Hebron,"['Pizza', 'Sandwich']",Moderately_priced,3.1,3
17117045,The Dip,Fairfield,"['Burger', 'Desserts']",Inexpensive,3.2,4
17117646,Midway Diner & Pizzeria,Middletown,"['Breakfast', 'Diner', 'Pizza']",Inexpensive,3.2,4
17117721,Roebling Point Books & Coffee,Covington,"['Coffee and Tea', 'Tea']",Inexpensive,3.1,3
17115300,Brandywine Inn,West Chester,"['French', 'Seafood']",Pricey,3.4,4
17116230,314 Cafe,Florence,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.3,4
17116386,Cincinnati Popcorn & More,Colerain Township,['Desserts'],Inexpensive,3.5,2
17116725,General Custer's Golf & Whip,Cheviot/Westwood,['Desserts'],Inexpensive,3.0,4
17116612,Buffalo Wings & Rings,Amelia,"['Burger', 'Bar Food']",Moderately_priced,2.4,4
17117405,Servatii Pastry Shop,West Chester,[],Inexpensive,3.1,5
17117666,Groove Coffee House,Covington,"['Coffee and Tea', 'Tea']",Inexpensive,3.0,4
17117924,Quite Frankly,Downtown,[],Inexpensive,3.0,2
17112978,Forest Park Restaurant,Forest Park,"['Diner', 'Sandwich', 'Chili']",Inexpensive,3.1,3
17118005,Billie's Burger & Beer,Lebanon,['Burger'],Inexpensive,3.1,2
17117335,The Coffee Peddlar,Harrison,['Coffee and Tea'],Inexpensive,3.2,2
17113710,Main Entrance,Delhi,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,3.3,3
17115469,Big Dawgz,Camden,['Bar Food'],Moderately_priced,3.3,3
17117736,The Meadows,North Bend,"['American', 'Bar Food']",Moderately_priced,3.1,1
17113515,Kostas,Hamilton,['American'],Inexpensive,3.5,2
17112357,Cafe Americana,Downtown,"['Breakfast', 'Coffee and Tea', 'Sandwich']",Inexpensive,3.2,1
17117527,Hitching Post Saloon,Oxford,['Bar Food'],Inexpensive,2.8,4
17112494,China City,Florence,['Chinese'],Inexpensive,3.2,3
17113889,Miller's Fill-Inn,Campbell County,['Bar Food'],Inexpensive,3.2,3
17114256,Pizza Chef,Hamilton,['Pizza'],Moderately_priced,3.2,4
17117349,Molca-Salsa Mexican Grill,Florence,['Mexican'],Inexpensive,3.1,3
17116007,Car Rock Cafe,Deer Park/Madeira,['Bar Food'],Inexpensive,3.2,3
17116882,Muggbees Sports Bar,Florence,"['Burger', 'Bar Food']",Inexpensive,3.3,4
17117120,Twist Ice Cream Company,West Chester,"['Desserts', 'Ice Cream']",Inexpensive,3.3,4
17112419,Casa Grande,West Chester,['Mexican'],Inexpensive,3.2,3
17115023,Tokyo Experience,Colerain Township,"['Asian', 'Japanese']",Inexpensive,2.9,3
17117564,HalfCut,Over-the-Rhine/Mount Auburn,[],Inexpensive,3.2,3
17116324,Du Jours,Walnut Hills/Mount Adams,"['American', 'Breakfast', 'Sandwich']",Inexpensive,3.1,2
17784390,Dave's Quality Meats of West Chester,West Chester,['American'],Moderately_priced,2.9,4
17113674,Loyal Cafe,Campbell County,['American'],Inexpensive,3.2,2
17117364,Traci's Sports Lounge and Grill,Loveland,['American'],Inexpensive,2.7,4
17114590,Shafer's Tavern,Norwood,['Bar Food'],Inexpensive,2.8,2
17116586,J Cafe,Wyoming/Arlington Heights/Reading,['Coffee and Tea'],Inexpensive,3.3,4
17117223,@the Square,Middletown,"['American', 'Burger', 'Vegetarian']",Moderately_priced,3.1,3
17117294,Betta's Cafe Cornetti,Norwood,"['Coffee and Tea', 'Desserts']",Inexpensive,3.1,1
17117194,Marcos Pizza,Springdale,['Pizza'],Inexpensive,3.1,4
17117643,Firebowl Grill,Florence,['Chinese'],Moderately_priced,2.9,3
17117893,Christian Moerlein Brewing Co.,Over-the-Rhine/Mount Auburn,[],Inexpensive,3.1,4
17117932,Wake and Bake Breakfast,Downtown,['Breakfast'],Inexpensive,2.9,4
17112149,Bistro Wine Bar & Grill,Mason,['French'],Moderately_priced,2.6,3
17112718,Deer Park Delicatessen,Deer Park/Madeira,['Sandwich'],Inexpensive,3.3,4
17116734,Gary's Cheesecakes & Fine Desserts,Cheviot/Westwood,['Desserts'],Inexpensive,3.4,2
17116949,Marco's Pizza,Amelia,['Pizza'],Inexpensive,3.2,3
17117752,Marco's Pizza,Plaineville,"['Pizza', 'Sandwich']",Moderately_priced,2.8,2
17114166,Patricia's Weddings & Custom,Wyoming/Arlington Heights/Reading,[],Priciest,3.1,3
17114253,Pirate's Den Bar and Grill,Cheviot/Westwood,['Bar Food'],Inexpensive,2.2,3
17114381,Quiznos,Florence,"['Fast Food', 'Sandwich']",Inexpensive,3.0,3
17115088,Villa Pizza,Springdale,['Pizza'],Inexpensive,3.0,4
17115612,Collette's Custom Cake,Middletown,['Desserts'],Inexpensive,3.2,2
17115610,China Buffet,Middletown,['Chinese'],Inexpensive,3.2,3
17115865,Little Place,Burlington,['American'],Inexpensive,3.5,4
17116783,Honey Baked Ham,Deer Park/Madeira,['Sandwich'],Inexpensive,3.2,3
17117165,Plaza One Grille,Hamilton,['American'],Pricey,3.3,2
17117181,Sweet Frog Frozen Yogurt,Union Township,['Desserts'],Inexpensive,3.3,3
17117370,Coaches Corner,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,2.9,4
17117275,Laughing Noodle,Sharonville,"['Fast Food', 'Healthy Food']",Inexpensive,2.7,3
17117651,Angelena's Pizzaria,Blanchester,['Italian'],Moderately_priced,3.0,4
17117787,Blue Goose Deuce,Middletown,"['Burger', 'Pizza']",Inexpensive,3.3,2
17113208,Great Steak,Colerain Township,"['Fast Food', 'Sandwich']",Inexpensive,3.2,4
17113268,Hill Station,West Chester,['American'],Inexpensive,3.1,3
17113891,Millville,Hamilton,['American'],Inexpensive,3.2,3
17117830,Taqueria Ramirez,Florence,['Mexican'],Inexpensive,3.2,3
17117329,Samuel Adams Pub,Erlanger,"['Breakfast', 'Bar Food', 'Sandwich']",Moderately_priced,2.9,4
17116727,Dive Bar,Clifton/Avondale,[],Inexpensive,3.3,2
17116969,China Garden,Harrison,['Chinese'],Inexpensive,3.2,2
17113857,McKenna's,Union Township,"['American', 'Burger', 'Steak']",Moderately_priced,3.4,3
17114082,Panaderia Las Mexicana,Fairfield,['Mexican'],Inexpensive,3.4,3
17117885,Junker’s Tavern,Northside,['Bar Food'],Inexpensive,3.0,2
17784427,La Fiesta Mexico,Forest Park,['Mexican'],Moderately_priced,3.0,3
17113357,J W Dink's Saloon,Hamilton,['Bar Food'],Inexpensive,2.8,3
17115014,Tina's Carryout,Over-the-Rhine/Mount Auburn,"['BBQ', 'Sandwich']",Inexpensive,3.3,2
17115609,Checker's 2,Middletown,"['Burger', 'Desserts']",Inexpensive,3.3,2
17116927,La Isla Del Quetzal,West Chester,"['Mexican', 'Sandwich']",Inexpensive,3.0,4
17113043,Froggys Bar & Grill,West Chester,"['American', 'Bar Food']",Inexpensive,3.3,2
17112823,Tapout Bar & Grille,Hamilton,['American'],Inexpensive,2.7,2
17113068,Gazebo Tea Garden,Blue Ash,['Tea'],Moderately_priced,3.3,2
17115778,Hole In The Wall Bar,Oxford,['American'],Inexpensive,3.1,3
17117087,Simply Grand Cafe,Downtown,"['Breakfast', 'Sandwich', 'Healthy Food']",Inexpensive,3.2,3
17117176,"Dough Boy's Breakfast, Bakery & More",Morrow,"['Breakfast', 'Diner']",Inexpensive,2.9,2
17117647,Wyoming Meat Market,Wyoming/Arlington Heights/Reading,['Sandwich'],Inexpensive,3.1,3
17113446,KJ's Pub,Crescent Springs/Fort Wright,['Bar Food'],Moderately_priced,3.4,3
17114176,Peecox Bar & Grill,Erlanger,"['American', 'Breakfast', 'Bar Food']",Inexpensive,2.7,2
17115038,701,Covington,['American'],Inexpensive,3.1,3
17115377,Peecox Roost II,Independence,"['American', 'Breakfast', 'Bar Food']",Inexpensive,3.2,3
17116343,Zippers' Dogs,Downtown,['Fast Food'],Inexpensive,2.8,4
17117083,Orange Leaf Frozen Yogurt,Cheviot/Westwood,['Desserts'],Inexpensive,3.3,3
17117507,Frisch's Big Boy,Middletown,"['Breakfast', 'Burger']",Inexpensive,2.8,4
17112964,Florence Bakery,Florence,[],Inexpensive,3.2,3
17113194,Bistro 737,Florence,['American'],Pricey,3.2,2
17113906,Mister Softee,Campbell County,['Desserts'],Inexpensive,3.2,2
17115466,Ron's Place,Blanchester,['American'],Moderately_priced,3.1,1
17116605,McDog's Lakeside Saloon,Colerain Township,"['Burger', 'Pizza', 'Bar Food']",Inexpensive,3.3,1
17115214,Whip,Fairfield,['Desserts'],Inexpensive,3.0,3
17115708,Miranda's Old Time Ice Cream,Morrow,"['Desserts', 'Ice Cream']",Inexpensive,3.5,3
17116055,Sue's Deli,Covington,['Sandwich'],Inexpensive,3.1,1
17116654,Eagle Cafe,Middletown,"['American', 'Breakfast']",Inexpensive,3.1,2
17116796,Jeff's Quick Stop--Beer Wine Deli Grocery,Loveland,['Sandwich'],Inexpensive,3.2,3
17117068,Hot Head Burritos,Fairfield,"['Fast Food', 'Tex-Mex']",Inexpensive,3.1,3
17117077,Menchie's Frozen Yogurt,West Chester,"['Desserts', 'Frozen Yogurt']",Inexpensive,3.3,3
17117138,Cyberdive Cafe,College Hill/Mt Healthy,['American'],Inexpensive,2.9,3
17117343,Simpler Times (BFF) Beer Food Fun,Covington,"['Pizza', 'Bar Food', 'Sandwich']",Inexpensive,3.2,1
17112032,Artrageous Desserts,Montgomery,['Desserts'],Inexpensive,2.8,2
17112519,China Kitchen,Anderson Township,['Chinese'],Inexpensive,2.9,2
17112966,Florence Freedom Sports Bar,Florence,"['Burger', 'Bar Food', 'Sandwich']",Inexpensive,2.9,3
17113587,Last Frame Bar & Grill,Mason,['Bar Food'],Inexpensive,3.0,2
17114029,Ohio Lunch,Hamilton,['American'],Inexpensive,3.5,2
17114050,Orange Julius,Florence,"['Desserts', 'Beverages']",Inexpensive,3.0,3
17115482,Ann's Tavern,Cleves,['American'],Inexpensive,3.2,1
17113733,Manor House,Springdale,['American'],Moderately_priced,3.3,1
17115586,Family Diner,Lynchburg,['Diner'],Inexpensive,3.0,4
17116805,Haute Chocolate,Montgomery,['Desserts'],Inexpensive,3.2,2
17115516,Cherry Street Cafe,Georgetown,"['Burger', 'Diner']",Inexpensive,3.2,1
17113079,Glass Family Pizza,Norwood,['Pizza'],Moderately_priced,2.7,1
17115269,Windows on the Green,Springdale,"['American', 'Bar Food']",Inexpensive,2.9,2
17112351,Cabanillas Cheezcakes,Florence,[],Moderately_priced,3.0,1
17115464,Mc D's Diner,Blanchester,['Diner'],Inexpensive,2.7,1
17115718,Mt. Orab Food Court,Mount Orab,['American'],Inexpensive,3.4,2
17116721,Plum Court Wine Room,Downtown,[],Moderately_priced,3.0,2
17116752,Kaimelsky's,Loveland,"['Burger', 'Vegetarian']",Inexpensive,3.1,2
17113426,Joey's Delicatessen,Clifton/Avondale,['Sandwich'],Inexpensive,3.2,2
17113751,Marina's International Deli,Symmes,['Sandwich'],Inexpensive,3.2,2
